Date,BlockShape,Color,Region,QuantitySold,Revenue
2020-01-01,T,Red,South,0.0,36.33
2020-01-01,T,Red,West,0.0,0.25
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,East,0.0,19.68
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,6.8
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,7.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,I,Purple,South,0.0,8.72
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,5.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,South,0.0,13.0
2020-01-01,T,Red,East,0.0,3.17
2020-01-01,T,Red,East,0.0,0.08
2020-01-01,T,Red,South,0.0,1.08
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,31.23
2020-01-01,T,Red,South,0.0,18.81
2020-01-01,T,Red,West,0.0,14.08
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,0.08
2020-01-01,T,Red,North,0.0,0.24
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,1.08
2020-01-01,T,Red,North,0.0,13.82
2020-01-01,T,Red,East,0.0,30.58
2020-01-01,T,Red,North,0.0,26.56
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,9.86
2020-01-01,T,Red,North,0.0,1.9
2020-01-01,T,Red,South,0.0,2.08
2020-01-01,T,Red,West,0.0,28.21
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,0.08
2020-01-01,I,Purple,West,0.0,1.34
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,North,0.0,9.77
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,19.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,0.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,South,0.0,3.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,East,0.0,2.81
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,4.859999999999999
2020-01-01,T,Red,West,0.0,5.92
2020-01-01,T,Red,West,0.0,7.65
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,West,0.0,7.0
2020-01-01,I,Purple,South,0.0,0.08
2020-01-01,T,Red,North,0.0,10.0
2020-01-01,T,Red,North,0.0,7.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,15.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,West,0.0,0.08
2020-01-01,T,Red,West,0.0,2.14
2020-01-01,T,Red,South,0.0,6.16
2020-01-01,T,Red,South,0.0,2.48
2020-01-01,T,Red,East,0.0,15.06
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,South,0.0,1.36
2020-01-01,I,Purple,North,0.0,0.08
2020-01-01,T,Red,South,0.0,4.0
2020-01-01,I,Purple,West,0.0,1.35
2020-01-01,T,Red,North,0.0,3.08
2020-01-01,T,Red,West,0.0,7.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,North,0.0,44.94
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,I,Purple,South,0.0,1.35
2020-01-01,T,Red,East,0.0,5.23
2020-01-01,T,Red,East,0.0,2.65
2020-01-01,I,Purple,South,0.0,1.19
2020-01-01,I,Purple,East,0.0,1.52
2020-01-01,I,Purple,West,0.0,0.51
2020-01-01,T,Red,West,0.0,12.14
2020-01-01,T,Red,East,0.0,18.4
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,2.15
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,South,0.0,0.16
2020-01-01,T,Red,South,0.0,0.08
2020-01-01,T,Red,South,0.0,0.51
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,99.84
2020-01-01,T,Red,East,1.0,168.0
2020-01-01,T,Red,East,0.0,83.25
2020-01-01,T,Red,West,0.0,12.9
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,I,Purple,West,0.0,6.6
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,North,0.0,44.0
2020-01-01,L,Blue,South,0.0,32.0
2020-01-01,T,Red,East,0.0,11.71
2020-01-01,T,Red,South,0.0,6.37
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.29
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,South,0.0,2.57
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,East,0.0,0.08
2020-01-01,L,Blue,North,0.0,5.0
2020-01-01,T,Red,North,0.0,0.16
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,0.41
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,0.17
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,4.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,West,0.0,1.41
2020-01-01,T,Red,North,0.0,0.89
2020-01-01,T,Red,North,0.0,0.5
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,0.16
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,I,Purple,South,0.0,8.79
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,West,0.0,0.34
2020-01-01,T,Red,West,0.0,0.16
2020-01-01,T,Red,East,0.0,7.0
2020-01-01,T,Red,North,0.0,4.98
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,5.08
2020-01-01,T,Red,West,0.0,1.87
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,3.41
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,0.67
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,0.08
2020-01-01,T,Red,South,0.0,8.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,West,0.0,0.42
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,4.61
2020-01-01,T,Red,South,0.0,8.48
2020-01-01,T,Red,East,0.0,6.0
2020-01-01,I,Purple,West,0.0,3.16
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,7.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,West,0.0,4.4
2020-01-01,T,Red,South,0.0,22.490000000000002
2020-01-01,T,Red,South,0.0,4.0
2020-01-01,T,Red,North,0.0,17.57
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,West,0.0,0.73
2020-01-01,T,Red,South,0.0,7.4
2020-01-01,T,Red,East,0.0,1.99
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,8.91
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,11.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,11.0
2020-01-01,T,Red,North,0.0,13.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,North,0.0,32.239999999999995
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,1.05
2020-01-01,T,Red,East,0.0,1.74
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,6.79
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,West,0.0,1.41
2020-01-01,T,Red,North,0.0,0.25
2020-01-01,T,Red,North,0.0,9.91
2020-01-01,T,Red,West,0.0,7.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,5.95
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,I,Purple,West,0.0,0.17
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,5.0
2020-01-01,T,Red,West,0.0,1.25
2020-01-01,T,Red,South,0.0,14.66
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,North,0.0,11.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,East,0.0,0.08
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.33
2020-01-01,T,Red,South,0.0,4.08
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,19.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,North,0.0,2.87
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,3.16
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,East,0.0,4.57
2020-01-01,T,Red,North,0.0,3.08
2020-01-01,T,Red,South,0.0,6.0
2020-01-01,T,Red,West,0.0,5.24
2020-01-01,I,Purple,South,0.0,15.89
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,11.0
2020-01-01,T,Red,East,0.0,5.0
2020-01-01,T,Red,South,0.0,11.0
2020-01-01,T,Red,East,0.0,14.56
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,2.92
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,North,0.0,0.33
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,5.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,I,Purple,South,0.0,0.32
2020-01-01,I,Purple,South,0.0,0.41
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,13.42
2020-01-01,T,Red,East,0.0,19.619999999999997
2020-01-01,T,Red,South,0.0,50.67
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,7.0
2020-01-01,T,Red,South,0.0,2.24
2020-01-01,T,Red,West,0.0,10.76
2020-01-01,T,Red,South,0.0,8.0
2020-01-01,T,Red,East,0.0,0.08
2020-01-01,T,Red,West,0.0,7.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,South,0.0,32.64
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,0.16
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,0.24
2020-01-01,T,Red,South,0.0,1.33
2020-01-01,T,Red,West,0.0,6.51
2020-01-01,T,Red,North,0.0,0.33
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,19.77
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,42.22
2020-01-01,T,Red,West,0.0,13.0
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,South,0.0,12.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,7.99
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,11.0
2020-01-01,T,Red,South,0.0,4.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,9.0
2020-01-01,T,Red,North,0.0,0.32
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,North,0.0,0.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,East,0.0,2.16
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,17.77
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,10.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,I,Purple,East,0.0,7.95
2020-01-01,I,Purple,North,0.0,2.24
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,West,0.0,0.73
2020-01-01,I,Purple,West,0.0,5.33
2020-01-01,I,Purple,East,0.0,5.18
2020-01-01,I,Purple,North,0.0,0.85
2020-01-01,I,Purple,North,0.0,0.51
2020-01-01,I,Purple,North,0.0,0.51
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,18.2
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,East,0.0,29.92
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,0.32
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,0.42
2020-01-01,T,Red,West,0.0,1.24
2020-01-01,T,Red,West,0.0,0.0
2020-01-01,T,Red,West,0.0,0.0
2020-01-01,T,Red,West,0.0,7.65
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,North,0.0,20.92
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,I,Purple,East,0.0,1.02
2020-01-01,I,Purple,East,0.0,32.94
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,2.08
2020-01-01,I,Purple,West,0.0,14.31
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,West,0.0,21.49
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,2.4
2020-01-01,T,Red,South,0.0,7.32
2020-01-01,I,Purple,North,0.0,4.6
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,8.08
2020-01-01,I,Purple,South,0.0,1.53
2020-01-01,T,Red,East,0.0,2.08
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,I,Purple,North,0.0,35.32
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,15.0
2020-01-01,I,Purple,South,0.0,52.24
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,7.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,9.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,12.0
2020-01-01,I,Purple,East,0.0,0.04
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,I,Purple,East,0.0,1.29
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,I,Purple,South,0.0,0.73
2020-01-01,I,Purple,South,0.0,20.63
2020-01-01,I,Purple,West,0.0,46.870000000000005
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,8.89
2020-01-01,T,Red,West,0.0,3.8600000000000003
2020-01-01,T,Red,North,0.0,0.9
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,0.0,3.56
2020-01-01,I,Purple,North,0.0,88.27
2020-01-01,T,Red,North,0.0,0.16
2020-01-01,T,Red,East,0.0,0.16
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,I,Purple,West,0.0,1.0
2020-01-01,I,Purple,West,0.0,1.01
2020-01-01,I,Purple,East,0.0,0.48
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,I,Purple,North,0.0,1.0
2020-01-01,I,Purple,East,1.0,147.84
2020-01-01,T,Red,West,0.0,0.65
2020-01-01,I,Purple,West,0.0,0.24
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,North,0.0,3.58
2020-01-01,T,Red,West,0.0,4.67
2020-01-01,I,Purple,East,0.0,2.87
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,21.34
2020-01-01,T,Red,West,0.0,26.68
2020-01-01,T,Red,North,0.0,20.5
2020-01-01,T,Red,West,0.0,2.45
2020-01-01,T,Red,South,0.0,21.85
2020-01-01,T,Red,South,0.0,38.5
2020-01-01,T,Red,North,0.0,13.14
2020-01-01,T,Red,West,0.0,45.01
2020-01-01,I,Purple,North,0.0,6.2
2020-01-01,T,Red,North,0.0,3.41
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,5.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,I,Purple,South,0.0,0.51
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,West,0.0,34.19
2020-01-01,T,Red,South,0.0,11.0
2020-01-01,T,Red,West,0.0,20.86
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,4.82
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,0.16
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,West,0.0,2.54
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,West,0.0,11.0
2020-01-01,T,Red,North,0.0,0.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,0.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,7.28
2020-01-01,T,Red,West,0.0,10.0
2020-01-01,T,Red,West,0.0,0.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,I,Purple,South,0.0,54.74
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,25.0
2020-01-01,T,Red,East,0.0,16.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,0.89
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,9.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,West,0.0,2.41
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,4.83
2020-01-01,I,Purple,West,0.0,3.56
2020-01-01,T,Red,East,0.0,10.91
2020-01-01,T,Red,West,0.0,0.08
2020-01-01,T,Red,North,0.0,0.16
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,4.54
2020-01-01,T,Red,North,0.0,18.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,0.32
2020-01-01,T,Red,South,0.0,1.24
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,6.25
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.33
2020-01-01,T,Red,South,0.0,6.96
2020-01-01,T,Red,South,0.0,1.08
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,West,0.0,2.49
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,1.15
2020-01-01,T,Red,North,0.0,8.16
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,West,0.0,0.16
2020-01-01,T,Red,North,0.0,6.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,9.97
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.48
2020-01-01,T,Red,West,0.0,3.64
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,12.54
2020-01-01,T,Red,West,0.0,8.0
2020-01-01,T,Red,North,0.0,16.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,12.75
2020-01-01,T,Red,South,0.0,0.08
2020-01-01,T,Red,South,0.0,28.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,12.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,0.98
2020-01-01,T,Red,West,0.0,0.16
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,West,0.0,8.96
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,East,0.0,0.0
2020-01-01,T,Red,West,0.0,0.08
2020-01-01,T,Red,East,0.0,21.0
2020-01-01,T,Red,South,0.0,9.0
2020-01-01,I,Purple,West,0.0,19.17
2020-01-01,T,Red,West,0.0,7.0
2020-01-01,T,Red,North,0.0,11.74
2020-01-01,T,Red,East,0.0,11.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,West,0.0,33.38
2020-01-01,I,Purple,East,0.0,7.11
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,West,0.0,0.17
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,0.42
2020-01-01,T,Red,North,0.0,0.16
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,2.49
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,East,0.0,10.81
2020-01-01,I,Purple,South,0.0,5.24
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,East,0.0,0.08
2020-01-01,T,Red,East,0.0,0.24
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,South,0.0,15.03
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,6.18
2020-01-01,T,Red,East,0.0,0.66
2020-01-01,T,Red,South,0.0,2.31
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,0.74
2020-01-01,T,Red,East,0.0,9.0
2020-01-01,I,Purple,South,0.0,0.17
2020-01-01,T,Red,North,0.0,7.58
2020-01-01,T,Red,South,0.0,2.08
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,I,Purple,South,0.0,0.68
2020-01-01,I,Purple,West,0.0,2.66
2020-01-01,I,Purple,East,0.0,8.219999999999999
2020-01-01,I,Purple,North,0.0,4.0
2020-01-01,I,Purple,North,0.0,6.0
2020-01-01,T,Red,North,0.0,6.2
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,0.0,14.25
2020-01-01,T,Red,South,0.0,5.32
2020-01-01,I,Purple,East,0.0,4.07
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,8.95
2020-01-01,T,Red,North,0.0,4.0
